,Date,Country,Energy,Production,Urban Population,Population Growth,Population,GDP in $,CO2 Emission
1496,2000,Middle East,solar,0.0,184767866.0,1.9034779066523304,315326801.0,966940531199.356,1473033.9
1505,2001,Middle East,solar,0.0,189474459.0,1.8934029651352096,321297208.0,970588701268.544,1496924.405
1514,2002,Middle East,solar,0.0,194266427.0,1.88767404415167,327362252.0,966794595638.065,1515868.127
1523,2003,Middle East,solar,0.0,199218951.0,1.90813906057808,333608779.0,1089041747053.17,1615889.219
1532,2004,Middle East,solar,0.0,204420062.0,1.95879197771352,340143481.0,1271305394517.72,1747453.845
1541,2005,Middle East,solar,0.0,210036919.0,2.02455533757532,347029874.0,1530292026599.53,1833500.0
1550,2006,Middle East,solar,0.0001,216006638.0,2.09566655347948,354302463.0,1791193599349.88,1941947.858
1559,2007,Middle East,solar,0.0001,222207051.0,2.1525881969384,361929136.0,2123656501279.28,1928295.617
1568,2008,Middle East,solar,0.0035,228610587.0,2.1811219973182903,369823252.0,2648080083193.21,2086820.027
1577,2009,Middle East,solar,0.0448,235187474.0,2.17961984715878,377883993.0,2368422381889.97,2184057.866
1586,2010,Middle East,solar,0.09793850000000001,241803108.0,2.12602098761035,385917886.0,2768122882414.01,2271079.443
1595,2011,Middle East,solar,0.22748300000000002,248192942.0,2.07988312829843,393944527.0,3282325618009.2,2297742.2
1604,2012,Middle East,solar,0.42993360273972603,254611631.0,2.03827987182572,401974219.0,3575615120555.34,2468881.09
1613,2013,Middle East,solar,0.7662151488139535,261050633.0,1.99108664727576,409977874.0,3553668416591.58,2445353.618
1622,2014,Middle East,solar,1.4992021527906978,267476927.0,1.94019446034788,417932242.0,3569443658321.09,2593273.8930243
1631,2015,Middle East,solar,2.3880045596999047,274105309.0,1.88775289559977,425821770.0,3146224148913.01,2739375.8843078613
1640,2016,Middle East,solar,3.4557384892574747,280622420.0,1.82608230668902,433597626.0,3149687655679.88,2854955.152984619
1649,2017,Middle East,solar,4.4098893095498495,287047910.0,1.76606317489384,441255234.0,3275008659269.25,2974854.5639953613
1658,2018,Middle East,solar,6.121153585956499,293463198.0,1.7354185083728602,448912859.0,3616868655711.47,3099179.0390319824
1667,1982,Africa,solar,0.0,94123455.0,2.89309384475105,405688903.0,349108366367.861,426457.618956291
1676,1983,Africa,solar,0.0,98734387.0,2.8930488147959,417425681.0,303964037529.75604,433261.823575716
1685,1984,Africa,solar,0.0,103678047.0,2.89782290610911,429521938.0,266231902787.32895,464893.186188336
1694,1985,Africa,solar,0.0,108996884.0,2.90231322247388,441988010.0,252988063151.375,476651.655768622
1703,1986,Africa,solar,0.0,114614216.0,2.9067799825610603,454835629.0,260336111190.53,482696.529019139
1712,1987,Africa,solar,0.0,120453617.0,2.9060034344846897,468053168.0,294043923959.352,475233.49277081
1721,1988,Africa,solar,0.0,126524879.0,2.89307389112683,481594292.0,302566908437.938,505904.52453451796
1730,1989,Africa,solar,0.0,132797324.0,2.86820239140211,495407391.0,301056772873.864,481497.976564295
1739,1990,Africa,solar,0.0,139406814.0,2.8349314635073704,509451851.0,336946365795.332,438830.25361437
1748,1991,Africa,solar,0.0,145817745.0,2.80204340645334,523726913.0,342668045723.391,453466.830859884
1757,1992,Africa,solar,0.0,152384337.0,2.7723524683559604,538246469.0,338025357341.352,437483.80720278295
1766,1993,Africa,solar,0.0,159086059.0,2.74481930693354,553020362.0,315308704270.542,458492.822286055
1775,1994,Africa,solar,0.0,165682794.0,2.7217164202717,568072008.0,310652448774.628,466742.1248187521
1784,1995,Africa,solar,0.0,172359341.0,2.70058245855338,583413261.0,356222737428.803,500758.62881921796
1793,1996,Africa,solar,0.0,179183259.0,2.68326399937624,599067779.0,367775706181.72296,511091.678739255
1802,1997,Africa,solar,0.0,186236499.0,2.66857817435712,615054371.0,382330961343.941,532827.7360952339
1811,1998,Africa,solar,0.0,193440991.0,2.65769755825376,631400656.0,368923301966.081,519714.277543901
1820,1999,Africa,solar,0.0,200883919.0,2.6524616090991096,648148316.0,372308147165.275,523849.718877
1829,2000,Africa,solar,0.0184,208604477.0,2.65051448502105,665327581.0,396810544343.938,564526.615857096
1838,2001,Africa,solar,0.024700000000000003,217045674.0,2.64959540283962,682956070.0,378359733583.336,573267.68746627
1847,2002,Africa,solar,0.030801010101010096,225886053.0,2.6517220939262,701066167.0,412465897700.994,571035.215555922
1856,2003,Africa,solar,0.033901010101010105,235096238.0,2.6602399142733,719716209.0,517212827881.005,625891.826328114
1865,2004,Africa,solar,0.039101010101010095,244719384.0,2.6770337751279,738983255.0,644304487627.321,690781.602733878
1874,2005,Africa,solar,0.044201010101010095,254841261.0,2.6984949746933,758924681.0,764713213465.115,663129.309701719
1883,2006,Africa,solar,0.0519010101010101,265359797.0,2.7199193170000298,779566820.0,909081981434.464,695990.703858024
1892,2007,Africa,solar,0.0636252931010101,275977884.0,2.73763755106971,800908534.0,1055254020414.74,721088.427042521
1901,2008,Africa,solar,0.08491720210101011,287747756.0,2.7514905965529297,822945457.0,1209764859134.98,754971.6491378909
1910,2009,Africa,solar,0.1078699271010101,300021875.0,2.75957012786571,845655214.0,1148078019919.25,743994.403343226
1919,2010,Africa,solar,0.2238647501010102,312834987.0,2.7635248518671,869025106.0,1369735391918.67,746611.911868295
1928,2011,Africa,solar,0.4605303011010101,326174892.0,2.7641394747000403,893046172.0,1552537242838.54,757777.9736951779
1937,2012,Africa,solar,0.5534271262803376,339900644.0,2.76366460926948,917726973.0,1635765918245.35,767551.980068843
1946,2013,Africa,solar,0.8242831411010099,354122414.0,2.75834728026459,943041070.0,1739513778367.17,784109.182285252
1955,2014,Africa,solar,1.82625588410101,368874311.0,2.7484186876399703,968959787.0,1827031487774.01,822819.0340742429
1964,2015,Africa,solar,3.5682772760000003,384158105.0,2.73475652504038,995458478.0,1661740323494.26,836576.8628540039
1973,2016,Africa,solar,4.911321326683174,399973167.0,2.719155404089089,1022526541.0,1545944112397.67,851770.9956970215
1982,2017,Africa,solar,6.6105714584530855,416329874.0,2.7018497703718705,1050153672.0,1679945005255.79,866136.7108154297
1991,2018,Africa,solar,9.029088999199363,433229303.0,2.68083126790228,1078306520.0,1699461795349.79,879582.1266784668
2000,1982,Asia Pacific,solar,0.0,467484920.0,1.63564711195407,1608678553.0,1957988285914.51,3279927.00974151
2009,1983,Asia Pacific,solar,0.0,484360430.0,1.60761663365075,1634539937.0,2084048804226.94,3379308.41184069
2018,1984,Asia Pacific,solar,0.0,501415053.0,1.50447697504011,1659131214.0,2232501979109.45,3613904.52075002
2027,1985,Asia Pacific,solar,0.0,518997865.0,1.51667781231919,1684294889.0,2356153018861.55,3782659.9415098
2036,1986,Asia Pacific,solar,0.0,537641932.0,1.58493279142166,1710989831.0,3079846933950.54,3913007.9855406
2045,1987,Asia Pacific,solar,0.0,557248598.0,1.6412554587532198,1739071545.0,3616694140444.28,4093944.87805174
2054,1988,Asia Pacific,solar,0.0,577402435.0,1.63064855390984,1767429690.0,4351569576481.54,4421226.09811271
2063,1989,Asia Pacific,solar,0.0,597931847.0,1.56891321657045,1795159128.0,4531271742927.52,4559018.58064161
2072,1990,Asia Pacific,solar,0.004,618773331.0,1.50594248600784,1822193192.0,4732335225532.58,4703785.13167394
2081,1991,Asia Pacific,solar,0.00945,640395173.0,1.4284432690383997,1848222188.0,5343085731008.26,4912997.30841039
2090,1992,Asia Pacific,solar,0.0276,661920340.0,1.31253391272456,1872480731.0,5837716046226.37,5156986.82439685
2099,1993,Asia Pacific,solar,0.0431,683765391.0,1.2505757529208,1895897521.0,6529005124704.31,5447899.73718718
2108,1994,Asia Pacific,solar,0.0534,706331364.0,1.2375247997383798,1919359723.0,7301176579946.07,5758134.25389388
2117,1995,Asia Pacific,solar,0.07066010101010099,729384273.0,1.2020536704781202,1942431457.0,8296083785441.65,6122092.9773114985
2126,1996,Asia Pacific,solar,0.09816060606060599,752839243.0,1.1694130528076698,1965146504.0,7992328893743.43,6413087.36897593
2135,1997,Asia Pacific,solar,0.14701545195101695,776355965.0,1.12811222750445,1987315562.0,7647524374400.17,6523428.28242819
2144,1998,Asia Pacific,solar,0.20291885606060597,800178870.0,1.07632262379475,2008705489.0,6856985467434.18,6184239.13673583
2153,1999,Asia Pacific,solar,0.28626660606060594,823921905.0,0.992917334533146,2028650274.0,7655807408380.83,6313362.34652766
2162,2000,Asia Pacific,solar,0.4284294262487891,848148025.0,0.936082736555505,2047640119.0,8281309000052.6,6547512.56528968
2171,2001,Asia Pacific,solar,0.6084654262891931,876209820.0,0.89234220556898,2065912076.0,7702594292620.73,6681613.48013782
2180,2002,Asia Pacific,solar,0.8292544251313129,906126769.0,0.836145748924906,2083186112.0,7825085614731.88,7132996.3231742
2189,2003,Asia Pacific,solar,1.1165426081616157,936055652.0,0.78803938378023,2099602439.0,8602544831389.09,7900304.85077778
2198,2004,Asia Pacific,solar,1.4640550134694892,966147698.0,0.755199017941322,2115458616.0,9647688135570.9,8716017.43856854
2207,2005,Asia Pacific,solar,1.8528135274694895,996426782.0,0.7415988136730359,2131146832.0,10294176822671.1,9373914.30299666
2216,2006,Asia Pacific,solar,2.2912757800000003,1026344210.0,0.731870876553458,2146744075.0,10917624046693.7,10029012.4179611
2225,2007,Asia Pacific,solar,2.748580975715299,1055909270.0,0.700665634770644,2161785573.0,12209776362940.2,10634881.153433802
2234,2008,Asia Pacific,solar,3.3306025546522515,1086071158.0,0.709301106988192,2177119142.0,14100855248279.8,11224859.741230698
2243,2009,Asia Pacific,solar,4.383497987671038,1116140560.0,0.686240486879157,2192059415.0,14526067836583.6,11631078.2348174
2252,2010,Asia Pacific,solar,6.738748496781113,1146373663.0,0.6763141956168249,2206884624.0,16935062447071.5,12584718.1847754
